Date,Product_Family,SKU,Demand
2012-01-01,FOODS_3,FOODS_3_168,19
2012-02-01,FOODS_3,FOODS_3_168,21
2012-03-01,FOODS_3,FOODS_3_168,19
2012-04-01,FOODS_3,FOODS_3_168,19
2012-05-01,FOODS_3,FOODS_3_168,20
2012-06-01,FOODS_3,FOODS_3_168,20
2012-07-01,FOODS_3,FOODS_3_168,26
2012-08-01,FOODS_3,FOODS_3_168,21
2012-09-01,FOODS_3,FOODS_3_168,14
2012-10-01,FOODS_3,FOODS_3_168,1
2012-11-01,FOODS_3,FOODS_3_168,0
2012-12-01,FOODS_3,FOODS_3_168,0
2013-01-01,FOODS_3,FOODS_3_168,0
2013-02-01,FOODS_3,FOODS_3_168,0
2013-03-01,FOODS_3,FOODS_3_168,0
2013-04-01,FOODS_3,FOODS_3_168,0
2013-05-01,FOODS_3,FOODS_3_168,0
2013-06-01,FOODS_3,FOODS_3_168,0
2013-07-01,FOODS_3,FOODS_3_168,0
2013-08-01,FOODS_3,FOODS_3_168,7
2013-09-01,FOODS_3,FOODS_3_168,34
2013-10-01,FOODS_3,FOODS_3_168,26
2013-11-01,FOODS_3,FOODS_3_168,31
2013-12-01,FOODS_3,FOODS_3_168,21
2014-01-01,FOODS_3,FOODS_3_168,18
2014-02-01,FOODS_3,FOODS_3_168,19
2014-03-01,FOODS_3,FOODS_3_168,29
2014-04-01,FOODS_3,FOODS_3_168,16
2014-05-01,FOODS_3,FOODS_3_168,19
2014-06-01,FOODS_3,FOODS_3_168,13
2014-07-01,FOODS_3,FOODS_3_168,11
2014-08-01,FOODS_3,FOODS_3_168,24
2014-09-01,FOODS_3,FOODS_3_168,12
2014-10-01,FOODS_3,FOODS_3_168,20
2014-11-01,FOODS_3,FOODS_3_168,19
2014-12-01,FOODS_3,FOODS_3_168,14
2015-01-01,FOODS_3,FOODS_3_168,11
2015-02-01,FOODS_3,FOODS_3_168,16
2015-03-01,FOODS_3,FOODS_3_168,22
2015-04-01,FOODS_3,FOODS_3_168,20
2015-05-01,FOODS_3,FOODS_3_168,18
2015-06-01,FOODS_3,FOODS_3_168,33
2015-07-01,FOODS_3,FOODS_3_168,20
2015-08-01,FOODS_3,FOODS_3_168,28
2015-09-01,FOODS_3,FOODS_3_168,21
2015-10-01,FOODS_3,FOODS_3_168,27
2015-11-01,FOODS_3,FOODS_3_168,21
2015-12-01,FOODS_3,FOODS_3_168,22
2016-01-01,FOODS_3,FOODS_3_168,32
2016-02-01,FOODS_3,FOODS_3_168,18
2016-03-01,FOODS_3,FOODS_3_168,33
2016-04-01,FOODS_3,FOODS_3_168,41
2016-05-01,FOODS_3,FOODS_3_168,18
2011-01-01,FOODS_3,FOODS_3_184,14
2011-02-01,FOODS_3,FOODS_3_184,78
2011-03-01,FOODS_3,FOODS_3_184,85
2011-04-01,FOODS_3,FOODS_3_184,76
2011-05-01,FOODS_3,FOODS_3_184,62
2011-06-01,FOODS_3,FOODS_3_184,83
2011-07-01,FOODS_3,FOODS_3_184,99
2011-08-01,FOODS_3,FOODS_3_184,98
2011-09-01,FOODS_3,FOODS_3_184,89
2011-10-01,FOODS_3,FOODS_3_184,106
2011-11-01,FOODS_3,FOODS_3_184,63
2011-12-01,FOODS_3,FOODS_3_184,85
2012-01-01,FOODS_3,FOODS_3_184,133
2012-02-01,FOODS_3,FOODS_3_184,103
2012-03-01,FOODS_3,FOODS_3_184,95
2012-04-01,FOODS_3,FOODS_3_184,86
2012-05-01,FOODS_3,FOODS_3_184,151
2012-06-01,FOODS_3,FOODS_3_184,21
2012-07-01,FOODS_3,FOODS_3_184,86
2012-08-01,FOODS_3,FOODS_3_184,84
2012-09-01,FOODS_3,FOODS_3_184,90
2012-10-01,FOODS_3,FOODS_3_184,99
2012-11-01,FOODS_3,FOODS_3_184,67
2012-12-01,FOODS_3,FOODS_3_184,98
2013-01-01,FOODS_3,FOODS_3_184,38
2013-02-01,FOODS_3,FOODS_3_184,39
2013-03-01,FOODS_3,FOODS_3_184,102
2013-04-01,FOODS_3,FOODS_3_184,80
2013-05-01,FOODS_3,FOODS_3_184,95
2013-06-01,FOODS_3,FOODS_3_184,74
2013-07-01,FOODS_3,FOODS_3_184,102
2013-08-01,FOODS_3,FOODS_3_184,55
2013-09-01,FOODS_3,FOODS_3_184,50
2013-10-01,FOODS_3,FOODS_3_184,103
2013-11-01,FOODS_3,FOODS_3_184,86
2013-12-01,FOODS_3,FOODS_3_184,94
2014-01-01,FOODS_3,FOODS_3_184,67
2014-02-01,FOODS_3,FOODS_3_184,86
2014-03-01,FOODS_3,FOODS_3_184,101
2014-04-01,FOODS_3,FOODS_3_184,63
2014-05-01,FOODS_3,FOODS_3_184,130
2014-06-01,FOODS_3,FOODS_3_184,116
2014-07-01,FOODS_3,FOODS_3_184,120
2014-08-01,FOODS_3,FOODS_3_184,103
2014-09-01,FOODS_3,FOODS_3_184,103
2014-10-01,FOODS_3,FOODS_3_184,86
2014-11-01,FOODS_3,FOODS_3_184,105
2014-12-01,FOODS_3,FOODS_3_184,83
2015-01-01,FOODS_3,FOODS_3_184,96
2015-02-01,FOODS_3,FOODS_3_184,84
2015-03-01,FOODS_3,FOODS_3_184,124
2015-04-01,FOODS_3,FOODS_3_184,100
2015-05-01,FOODS_3,FOODS_3_184,57
2015-06-01,FOODS_3,FOODS_3_184,72
2015-07-01,FOODS_3,FOODS_3_184,85
2015-08-01,FOODS_3,FOODS_3_184,75
2015-09-01,FOODS_3,FOODS_3_184,78
2015-10-01,FOODS_3,FOODS_3_184,81
2015-11-01,FOODS_3,FOODS_3_184,70
2015-12-01,FOODS_3,FOODS_3_184,32
2016-01-01,FOODS_3,FOODS_3_184,0
2016-02-01,FOODS_3,FOODS_3_184,0
2016-03-01,FOODS_3,FOODS_3_184,36
2016-04-01,FOODS_3,FOODS_3_184,97
2016-05-01,FOODS_3,FOODS_3_184,62
2011-01-01,FOODS_3,FOODS_3_307,0
2011-02-01,FOODS_3,FOODS_3_307,0
2011-03-01,FOODS_3,FOODS_3_307,0
2011-04-01,FOODS_3,FOODS_3_307,0
2011-05-01,FOODS_3,FOODS_3_307,0
2011-06-01,FOODS_3,FOODS_3_307,0
2011-07-01,FOODS_3,FOODS_3_307,0
2011-08-01,FOODS_3,FOODS_3_307,0
2011-09-01,FOODS_3,FOODS_3_307,0
2011-10-01,FOODS_3,FOODS_3_307,0
2011-11-01,FOODS_3,FOODS_3_307,0
2011-12-01,FOODS_3,FOODS_3_307,0
2012-01-01,FOODS_3,FOODS_3_307,0
2012-02-01,FOODS_3,FOODS_3_307,0
2012-03-01,FOODS_3,FOODS_3_307,0
2012-04-01,FOODS_3,FOODS_3_307,34
2012-05-01,FOODS_3,FOODS_3_307,85
2012-06-01,FOODS_3,FOODS_3_307,99
2012-07-01,FOODS_3,FOODS_3_307,110
2012-08-01,FOODS_3,FOODS_3_307,97
2012-09-01,FOODS_3,FOODS_3_307,102
2012-10-01,FOODS_3,FOODS_3_307,96
2012-11-01,FOODS_3,FOODS_3_307,97
2012-12-01,FOODS_3,FOODS_3_307,131
2013-01-01,FOODS_3,FOODS_3_307,74
2013-02-01,FOODS_3,FOODS_3_307,108
2013-03-01,FOODS_3,FOODS_3_307,111
2013-04-01,FOODS_3,FOODS_3_307,130
2013-05-01,FOODS_3,FOODS_3_307,124
2013-06-01,FOODS_3,FOODS_3_307,212
2013-07-01,FOODS_3,FOODS_3_307,176
2013-08-01,FOODS_3,FOODS_3_307,133
2013-09-01,FOODS_3,FOODS_3_307,126
2013-10-01,FOODS_3,FOODS_3_307,141
2013-11-01,FOODS_3,FOODS_3_307,177
2013-12-01,FOODS_3,FOODS_3_307,142
2014-01-01,FOODS_3,FOODS_3_307,135
2014-02-01,FOODS_3,FOODS_3_307,24
2014-03-01,FOODS_3,FOODS_3_307,0
2014-04-01,FOODS_3,FOODS_3_307,110
2014-05-01,FOODS_3,FOODS_3_307,152
2014-06-01,FOODS_3,FOODS_3_307,180
2014-07-01,FOODS_3,FOODS_3_307,223
2014-08-01,FOODS_3,FOODS_3_307,216
2014-09-01,FOODS_3,FOODS_3_307,188
2014-10-01,FOODS_3,FOODS_3_307,127
2014-11-01,FOODS_3,FOODS_3_307,152
2014-12-01,FOODS_3,FOODS_3_307,146
2015-01-01,FOODS_3,FOODS_3_307,115
2015-02-01,FOODS_3,FOODS_3_307,95
2015-03-01,FOODS_3,FOODS_3_307,0
2015-04-01,FOODS_3,FOODS_3_307,0
2015-05-01,FOODS_3,FOODS_3_307,0
2015-06-01,FOODS_3,FOODS_3_307,0
2015-07-01,FOODS_3,FOODS_3_307,0
2015-08-01,FOODS_3,FOODS_3_307,0
2015-09-01,FOODS_3,FOODS_3_307,0
2015-10-01,FOODS_3,FOODS_3_307,0
2015-11-01,FOODS_3,FOODS_3_307,0
2015-12-01,FOODS_3,FOODS_3_307,0
2016-01-01,FOODS_3,FOODS_3_307,17
2016-02-01,FOODS_3,FOODS_3_307,142
2016-03-01,FOODS_3,FOODS_3_307,161
2016-04-01,FOODS_3,FOODS_3_307,144
2016-05-01,FOODS_3,FOODS_3_307,110
2011-01-01,FOODS_3,FOODS_3_371,0
2011-02-01,FOODS_3,FOODS_3_371,0
2011-03-01,FOODS_3,FOODS_3_371,0
2011-04-01,FOODS_3,FOODS_3_371,0
2011-05-01,FOODS_3,FOODS_3_371,0
2011-06-01,FOODS_3,FOODS_3_371,0
2011-07-01,FOODS_3,FOODS_3_371,0
2011-08-01,FOODS_3,FOODS_3_371,0
2011-09-01,FOODS_3,FOODS_3_371,0
2011-10-01,FOODS_3,FOODS_3_371,0
2011-11-01,FOODS_3,FOODS_3_371,0
2011-12-01,FOODS_3,FOODS_3_371,0
2012-01-01,FOODS_3,FOODS_3_371,0
2012-02-01,FOODS_3,FOODS_3_371,0
2012-03-01,FOODS_3,FOODS_3_371,0
2012-04-01,FOODS_3,FOODS_3_371,0
2012-05-01,FOODS_3,FOODS_3_371,0
2012-06-01,FOODS_3,FOODS_3_371,0
2012-07-01,FOODS_3,FOODS_3_371,0
2012-08-01,FOODS_3,FOODS_3_371,0
2012-09-01,FOODS_3,FOODS_3_371,0
2012-10-01,FOODS_3,FOODS_3_371,0
2012-11-01,FOODS_3,FOODS_3_371,0
2012-12-01,FOODS_3,FOODS_3_371,0
2013-01-01,FOODS_3,FOODS_3_371,0
2013-02-01,FOODS_3,FOODS_3_371,0
2013-03-01,FOODS_3,FOODS_3_371,0
2013-04-01,FOODS_3,FOODS_3_371,0
2013-05-01,FOODS_3,FOODS_3_371,0
2013-06-01,FOODS_3,FOODS_3_371,0
2013-07-01,FOODS_3,FOODS_3_371,0
2013-08-01,FOODS_3,FOODS_3_371,0
2013-09-01,FOODS_3,FOODS_3_371,0
2013-10-01,FOODS_3,FOODS_3_371,0
2013-11-01,FOODS_3,FOODS_3_371,0
2013-12-01,FOODS_3,FOODS_3_371,0
2014-01-01,FOODS_3,FOODS_3_371,0
2014-02-01,FOODS_3,FOODS_3_371,0
2014-03-01,FOODS_3,FOODS_3_371,0
2014-04-01,FOODS_3,FOODS_3_371,0
2014-05-01,FOODS_3,FOODS_3_371,0
2014-06-01,FOODS_3,FOODS_3_371,11
2014-07-01,FOODS_3,FOODS_3_371,19
2014-08-01,FOODS_3,FOODS_3_371,24
2014-09-01,FOODS_3,FOODS_3_371,3
2014-10-01,FOODS_3,FOODS_3_371,3
2014-11-01,FOODS_3,FOODS_3_371,1
2014-12-01,FOODS_3,FOODS_3_371,4
2015-01-01,FOODS_3,FOODS_3_371,6
2015-02-01,FOODS_3,FOODS_3_371,0
2015-03-01,FOODS_3,FOODS_3_371,0
2015-04-01,FOODS_3,FOODS_3_371,0
2015-05-01,FOODS_3,FOODS_3_371,11
2015-06-01,FOODS_3,FOODS_3_371,9
2015-07-01,FOODS_3,FOODS_3_371,9
2015-08-01,FOODS_3,FOODS_3_371,13
2015-09-01,FOODS_3,FOODS_3_371,15
2015-10-01,FOODS_3,FOODS_3_371,0
2015-11-01,FOODS_3,FOODS_3_371,19
2015-12-01,FOODS_3,FOODS_3_371,17
2016-01-01,FOODS_3,FOODS_3_371,17
2016-02-01,FOODS_3,FOODS_3_371,23
2016-03-01,FOODS_3,FOODS_3_371,22
2016-04-01,FOODS_3,FOODS_3_371,29
2016-05-01,FOODS_3,FOODS_3_371,12
2011-01-01,FOODS_3,FOODS_3_404,10
2011-02-01,FOODS_3,FOODS_3_404,96
2011-03-01,FOODS_3,FOODS_3_404,142
2011-04-01,FOODS_3,FOODS_3_404,100
2011-05-01,FOODS_3,FOODS_3_404,155
2011-06-01,FOODS_3,FOODS_3_404,135
2011-07-01,FOODS_3,FOODS_3_404,238
2011-08-01,FOODS_3,FOODS_3_404,255
2011-09-01,FOODS_3,FOODS_3_404,32
2011-10-01,FOODS_3,FOODS_3_404,0
2011-11-01,FOODS_3,FOODS_3_404,93
2011-12-01,FOODS_3,FOODS_3_404,152
2012-01-01,FOODS_3,FOODS_3_404,181
2012-02-01,FOODS_3,FOODS_3_404,477
2012-03-01,FOODS_3,FOODS_3_404,743
2012-04-01,FOODS_3,FOODS_3_404,542
2012-05-01,FOODS_3,FOODS_3_404,364
2012-06-01,FOODS_3,FOODS_3_404,117
2012-07-01,FOODS_3,FOODS_3_404,270
2012-08-01,FOODS_3,FOODS_3_404,352
2012-09-01,FOODS_3,FOODS_3_404,314
2012-10-01,FOODS_3,FOODS_3_404,207
2012-11-01,FOODS_3,FOODS_3_404,177
2012-12-01,FOODS_3,FOODS_3_404,149
2013-01-01,FOODS_3,FOODS_3_404,130
2013-02-01,FOODS_3,FOODS_3_404,181
2013-03-01,FOODS_3,FOODS_3_404,457
2013-04-01,FOODS_3,FOODS_3_404,326
2013-05-01,FOODS_3,FOODS_3_404,304
2013-06-01,FOODS_3,FOODS_3_404,359
2013-07-01,FOODS_3,FOODS_3_404,505
2013-08-01,FOODS_3,FOODS_3_404,373
2013-09-01,FOODS_3,FOODS_3_404,429
2013-10-01,FOODS_3,FOODS_3_404,303
2013-11-01,FOODS_3,FOODS_3_404,195
2013-12-01,FOODS_3,FOODS_3_404,124
2014-01-01,FOODS_3,FOODS_3_404,258
2014-02-01,FOODS_3,FOODS_3_404,156
2014-03-01,FOODS_3,FOODS_3_404,114
2014-04-01,FOODS_3,FOODS_3_404,188
2014-05-01,FOODS_3,FOODS_3_404,142
2014-06-01,FOODS_3,FOODS_3_404,228
2014-07-01,FOODS_3,FOODS_3_404,193
2014-08-01,FOODS_3,FOODS_3_404,284
2014-09-01,FOODS_3,FOODS_3_404,311
2014-10-01,FOODS_3,FOODS_3_404,3
2014-11-01,FOODS_3,FOODS_3_404,37
2014-12-01,FOODS_3,FOODS_3_404,163
2015-01-01,FOODS_3,FOODS_3_404,130
2015-02-01,FOODS_3,FOODS_3_404,111
2015-03-01,FOODS_3,FOODS_3_404,175
2015-04-01,FOODS_3,FOODS_3_404,7
2015-05-01,FOODS_3,FOODS_3_404,0
2015-06-01,FOODS_3,FOODS_3_404,384
2015-07-01,FOODS_3,FOODS_3_404,558
2015-08-01,FOODS_3,FOODS_3_404,687
2015-09-01,FOODS_3,FOODS_3_404,571
2015-10-01,FOODS_3,FOODS_3_404,143
2015-11-01,FOODS_3,FOODS_3_404,0
2015-12-01,FOODS_3,FOODS_3_404,20
2016-01-01,FOODS_3,FOODS_3_404,227
2016-02-01,FOODS_3,FOODS_3_404,227
2016-03-01,FOODS_3,FOODS_3_404,272
2016-04-01,FOODS_3,FOODS_3_404,0
2016-05-01,FOODS_3,FOODS_3_404,0
2011-01-01,FOODS_3,FOODS_3_429,0
2011-02-01,FOODS_3,FOODS_3_429,0
2011-03-01,FOODS_3,FOODS_3_429,0
2011-04-01,FOODS_3,FOODS_3_429,0
2011-05-01,FOODS_3,FOODS_3_429,0
2011-06-01,FOODS_3,FOODS_3_429,0
2011-07-01,FOODS_3,FOODS_3_429,0
2011-08-01,FOODS_3,FOODS_3_429,0
2011-09-01,FOODS_3,FOODS_3_429,0
2011-10-01,FOODS_3,FOODS_3_429,0
2011-11-01,FOODS_3,FOODS_3_429,0
2011-12-01,FOODS_3,FOODS_3_429,0
2012-01-01,FOODS_3,FOODS_3_429,0
2012-02-01,FOODS_3,FOODS_3_429,0
2012-03-01,FOODS_3,FOODS_3_429,0
2012-04-01,FOODS_3,FOODS_3_429,0
2012-05-01,FOODS_3,FOODS_3_429,0
2012-06-01,FOODS_3,FOODS_3_429,0
2012-07-01,FOODS_3,FOODS_3_429,0
2012-08-01,FOODS_3,FOODS_3_429,0
2012-09-01,FOODS_3,FOODS_3_429,0
2012-10-01,FOODS_3,FOODS_3_429,0
2012-11-01,FOODS_3,FOODS_3_429,0
2012-12-01,FOODS_3,FOODS_3_429,0
2013-01-01,FOODS_3,FOODS_3_429,0
2013-02-01,FOODS_3,FOODS_3_429,0
2013-03-01,FOODS_3,FOODS_3_429,0
2013-04-01,FOODS_3,FOODS_3_429,0
2013-05-01,FOODS_3,FOODS_3_429,0
2013-06-01,FOODS_3,FOODS_3_429,0
2013-07-01,FOODS_3,FOODS_3_429,0
2013-08-01,FOODS_3,FOODS_3_429,0
2013-09-01,FOODS_3,FOODS_3_429,0
2013-10-01,FOODS_3,FOODS_3_429,0
2013-11-01,FOODS_3,FOODS_3_429,0
2013-12-01,FOODS_3,FOODS_3_429,2
2014-01-01,FOODS_3,FOODS_3_429,33
2014-02-01,FOODS_3,FOODS_3_429,51
2014-03-01,FOODS_3,FOODS_3_429,54
2014-04-01,FOODS_3,FOODS_3_429,35
2014-05-01,FOODS_3,FOODS_3_429,12
2014-06-01,FOODS_3,FOODS_3_429,69
2014-07-01,FOODS_3,FOODS_3_429,35
2014-08-01,FOODS_3,FOODS_3_429,62
2014-09-01,FOODS_3,FOODS_3_429,3
2014-10-01,FOODS_3,FOODS_3_429,43
2014-11-01,FOODS_3,FOODS_3_429,77
2014-12-01,FOODS_3,FOODS_3_429,98
2015-01-01,FOODS_3,FOODS_3_429,51
2015-02-01,FOODS_3,FOODS_3_429,27
2015-03-01,FOODS_3,FOODS_3_429,40
2015-04-01,FOODS_3,FOODS_3_429,64
2015-05-01,FOODS_3,FOODS_3_429,17
2015-06-01,FOODS_3,FOODS_3_429,36
2015-07-01,FOODS_3,FOODS_3_429,45
2015-08-01,FOODS_3,FOODS_3_429,60
2015-09-01,FOODS_3,FOODS_3_429,47
2015-10-01,FOODS_3,FOODS_3_429,47
2015-11-01,FOODS_3,FOODS_3_429,45
2015-12-01,FOODS_3,FOODS_3_429,57
2016-01-01,FOODS_3,FOODS_3_429,54
2016-02-01,FOODS_3,FOODS_3_429,39
2016-03-01,FOODS_3,FOODS_3_429,46
2016-04-01,FOODS_3,FOODS_3_429,64
2016-05-01,FOODS_3,FOODS_3_429,43
2011-01-01,FOODS_3,FOODS_3_465,22
2011-02-01,FOODS_3,FOODS_3_465,157
2011-03-01,FOODS_3,FOODS_3_465,143
2011-04-01,FOODS_3,FOODS_3_465,46
2011-05-01,FOODS_3,FOODS_3_465,0
2011-06-01,FOODS_3,FOODS_3_465,0
2011-07-01,FOODS_3,FOODS_3_465,0
2011-08-01,FOODS_3,FOODS_3_465,0
2011-09-01,FOODS_3,FOODS_3_465,60
2011-10-01,FOODS_3,FOODS_3_465,101
2011-11-01,FOODS_3,FOODS_3_465,95
2011-12-01,FOODS_3,FOODS_3_465,93
2012-01-01,FOODS_3,FOODS_3_465,111
2012-02-01,FOODS_3,FOODS_3_465,5
2012-03-01,FOODS_3,FOODS_3_465,0
2012-04-01,FOODS_3,FOODS_3_465,0
2012-05-01,FOODS_3,FOODS_3_465,0
2012-06-01,FOODS_3,FOODS_3_465,0
2012-07-01,FOODS_3,FOODS_3_465,0
2012-08-01,FOODS_3,FOODS_3_465,3
2012-09-01,FOODS_3,FOODS_3_465,0
2012-10-01,FOODS_3,FOODS_3_465,0
2012-11-01,FOODS_3,FOODS_3_465,0
2012-12-01,FOODS_3,FOODS_3_465,0
2013-01-01,FOODS_3,FOODS_3_465,0
2013-02-01,FOODS_3,FOODS_3_465,31
2013-03-01,FOODS_3,FOODS_3_465,59
2013-04-01,FOODS_3,FOODS_3_465,37
2013-05-01,FOODS_3,FOODS_3_465,40
2013-06-01,FOODS_3,FOODS_3_465,24
2013-07-01,FOODS_3,FOODS_3_465,42
2013-08-01,FOODS_3,FOODS_3_465,40
2013-09-01,FOODS_3,FOODS_3_465,19
2013-10-01,FOODS_3,FOODS_3_465,36
2013-11-01,FOODS_3,FOODS_3_465,52
2013-12-01,FOODS_3,FOODS_3_465,61
2014-01-01,FOODS_3,FOODS_3_465,58
2014-02-01,FOODS_3,FOODS_3_465,7
2014-03-01,FOODS_3,FOODS_3_465,0
2014-04-01,FOODS_3,FOODS_3_465,0
2014-05-01,FOODS_3,FOODS_3_465,0
2014-06-01,FOODS_3,FOODS_3_465,0
2014-07-01,FOODS_3,FOODS_3_465,0
2014-08-01,FOODS_3,FOODS_3_465,0
2014-09-01,FOODS_3,FOODS_3_465,0
2014-10-01,FOODS_3,FOODS_3_465,0
2014-11-01,FOODS_3,FOODS_3_465,0
2014-12-01,FOODS_3,FOODS_3_465,3
2015-01-01,FOODS_3,FOODS_3_465,35
2015-02-01,FOODS_3,FOODS_3_465,26
2015-03-01,FOODS_3,FOODS_3_465,33
2015-04-01,FOODS_3,FOODS_3_465,38
2015-05-01,FOODS_3,FOODS_3_465,33
2015-06-01,FOODS_3,FOODS_3_465,50
2015-07-01,FOODS_3,FOODS_3_465,66
2015-08-01,FOODS_3,FOODS_3_465,61
2015-09-01,FOODS_3,FOODS_3_465,39
2015-10-01,FOODS_3,FOODS_3_465,32
2015-11-01,FOODS_3,FOODS_3_465,4
2015-12-01,FOODS_3,FOODS_3_465,51
2016-01-01,FOODS_3,FOODS_3_465,31
2016-02-01,FOODS_3,FOODS_3_465,19
2016-03-01,FOODS_3,FOODS_3_465,44
2016-04-01,FOODS_3,FOODS_3_465,39
2016-05-01,FOODS_3,FOODS_3_465,36
2011-01-01,FOODS_3,FOODS_3_474,0
2011-02-01,FOODS_3,FOODS_3_474,0
2011-03-01,FOODS_3,FOODS_3_474,0
2011-04-01,FOODS_3,FOODS_3_474,0
2011-05-01,FOODS_3,FOODS_3_474,0
2011-06-01,FOODS_3,FOODS_3_474,0
2011-07-01,FOODS_3,FOODS_3_474,0
2011-08-01,FOODS_3,FOODS_3_474,0
2011-09-01,FOODS_3,FOODS_3_474,0
2011-10-01,FOODS_3,FOODS_3_474,0
2011-11-01,FOODS_3,FOODS_3_474,0
2011-12-01,FOODS_3,FOODS_3_474,0
2012-01-01,FOODS_3,FOODS_3_474,9
2012-02-01,FOODS_3,FOODS_3_474,40
2012-03-01,FOODS_3,FOODS_3_474,202
2012-04-01,FOODS_3,FOODS_3_474,378
2012-05-01,FOODS_3,FOODS_3_474,305
2012-06-01,FOODS_3,FOODS_3_474,184
2012-07-01,FOODS_3,FOODS_3_474,372
2012-08-01,FOODS_3,FOODS_3_474,368
2012-09-01,FOODS_3,FOODS_3_474,276
2012-10-01,FOODS_3,FOODS_3_474,255
2012-11-01,FOODS_3,FOODS_3_474,257
2012-12-01,FOODS_3,FOODS_3_474,366
2013-01-01,FOODS_3,FOODS_3_474,169
2013-02-01,FOODS_3,FOODS_3_474,282
2013-03-01,FOODS_3,FOODS_3_474,350
2013-04-01,FOODS_3,FOODS_3_474,227
2013-05-01,FOODS_3,FOODS_3_474,305
2013-06-01,FOODS_3,FOODS_3_474,300
2013-07-01,FOODS_3,FOODS_3_474,297
2013-08-01,FOODS_3,FOODS_3_474,218
2013-09-01,FOODS_3,FOODS_3_474,226
2013-10-01,FOODS_3,FOODS_3_474,227
2013-11-01,FOODS_3,FOODS_3_474,203
2013-12-01,FOODS_3,FOODS_3_474,199
2014-01-01,FOODS_3,FOODS_3_474,258
2014-02-01,FOODS_3,FOODS_3_474,209
2014-03-01,FOODS_3,FOODS_3_474,338
2014-04-01,FOODS_3,FOODS_3_474,294
2014-05-01,FOODS_3,FOODS_3_474,93
2014-06-01,FOODS_3,FOODS_3_474,159
2014-07-01,FOODS_3,FOODS_3_474,91
2014-08-01,FOODS_3,FOODS_3_474,196
2014-09-01,FOODS_3,FOODS_3_474,106
2014-10-01,FOODS_3,FOODS_3_474,118
2014-11-01,FOODS_3,FOODS_3_474,92
2014-12-01,FOODS_3,FOODS_3_474,98
2015-01-01,FOODS_3,FOODS_3_474,86
2015-02-01,FOODS_3,FOODS_3_474,105
2015-03-01,FOODS_3,FOODS_3_474,94
2015-04-01,FOODS_3,FOODS_3_474,155
2015-05-01,FOODS_3,FOODS_3_474,182
2015-06-01,FOODS_3,FOODS_3_474,138
2015-07-01,FOODS_3,FOODS_3_474,140
2015-08-01,FOODS_3,FOODS_3_474,106
2015-09-01,FOODS_3,FOODS_3_474,153
2015-10-01,FOODS_3,FOODS_3_474,158
2015-11-01,FOODS_3,FOODS_3_474,108
2015-12-01,FOODS_3,FOODS_3_474,100
2016-01-01,FOODS_3,FOODS_3_474,81
2016-02-01,FOODS_3,FOODS_3_474,88
2016-03-01,FOODS_3,FOODS_3_474,120
2016-04-01,FOODS_3,FOODS_3_474,219
2016-05-01,FOODS_3,FOODS_3_474,112
2011-01-01,FOODS_3,FOODS_3_502,0
2011-02-01,FOODS_3,FOODS_3_502,0
2011-03-01,FOODS_3,FOODS_3_502,0
2011-04-01,FOODS_3,FOODS_3_502,0
2011-05-01,FOODS_3,FOODS_3_502,0
2011-06-01,FOODS_3,FOODS_3_502,0
2011-07-01,FOODS_3,FOODS_3_502,0
2011-08-01,FOODS_3,FOODS_3_502,0
2011-09-01,FOODS_3,FOODS_3_502,0
2011-10-01,FOODS_3,FOODS_3_502,0
2011-11-01,FOODS_3,FOODS_3_502,0
2011-12-01,FOODS_3,FOODS_3_502,0
2012-01-01,FOODS_3,FOODS_3_502,0
2012-02-01,FOODS_3,FOODS_3_502,0
2012-03-01,FOODS_3,FOODS_3_502,0
2012-04-01,FOODS_3,FOODS_3_502,0
2012-05-01,FOODS_3,FOODS_3_502,0
2012-06-01,FOODS_3,FOODS_3_502,0
2012-07-01,FOODS_3,FOODS_3_502,0
2012-08-01,FOODS_3,FOODS_3_502,0
2012-09-01,FOODS_3,FOODS_3_502,0
2012-10-01,FOODS_3,FOODS_3_502,0
2012-11-01,FOODS_3,FOODS_3_502,0
2012-12-01,FOODS_3,FOODS_3_502,0
2013-01-01,FOODS_3,FOODS_3_502,0
2013-02-01,FOODS_3,FOODS_3_502,0
2013-03-01,FOODS_3,FOODS_3_502,0
2013-04-01,FOODS_3,FOODS_3_502,0
2013-05-01,FOODS_3,FOODS_3_502,0
2013-06-01,FOODS_3,FOODS_3_502,0
2013-07-01,FOODS_3,FOODS_3_502,78
2013-08-01,FOODS_3,FOODS_3_502,100
2013-09-01,FOODS_3,FOODS_3_502,134
2013-10-01,FOODS_3,FOODS_3_502,127
2013-11-01,FOODS_3,FOODS_3_502,101
2013-12-01,FOODS_3,FOODS_3_502,154
2014-01-01,FOODS_3,FOODS_3_502,140
2014-02-01,FOODS_3,FOODS_3_502,139
2014-03-01,FOODS_3,FOODS_3_502,131
2014-04-01,FOODS_3,FOODS_3_502,103
2014-05-01,FOODS_3,FOODS_3_502,119
2014-06-01,FOODS_3,FOODS_3_502,121
2014-07-01,FOODS_3,FOODS_3_502,113
2014-08-01,FOODS_3,FOODS_3_502,155
2014-09-01,FOODS_3,FOODS_3_502,152
2014-10-01,FOODS_3,FOODS_3_502,115
2014-11-01,FOODS_3,FOODS_3_502,79
2014-12-01,FOODS_3,FOODS_3_502,119
2015-01-01,FOODS_3,FOODS_3_502,127
2015-02-01,FOODS_3,FOODS_3_502,51
2015-03-01,FOODS_3,FOODS_3_502,73
